event-id,visible,timestamp,location-long,location-lat,location-error-numerical,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
40248674079,true,2024-03-02 14:01:36.000,-82.7983280000031,34.6286759999984,32.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674080,true,2024-03-06 01:02:04.000,-82.8042500000032,34.6200599999984,28.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674081,true,2024-03-06 05:01:35.000,-82.7979310000031,34.6356819999984,11.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674082,true,2024-03-06 11:02:36.000,-82.7982740000032,34.6339539999984,19.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674083,true,2024-03-07 06:02:36.000,-82.7972230000031,34.6350699999984,27.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674084,true,2024-03-07 07:02:31.000,-82.7974050000031,34.6347479999984,24.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674085,true,2024-03-07 08:01:44.000,-82.7983920000031,34.6340399999984,45.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674086,true,2024-03-07 15:01:01.000,-82.7930380000031,34.6364109999984,14.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674087,true,2024-03-07 16:00:51.000,-82.7929630000031,34.6365609999984,16.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674088,true,2024-03-07 19:00:42.000,-82.7931350000031,34.6362609999985,9.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674089,true,2024-03-07 21:02:30.000,-82.7932210000031,34.6362929999984,30.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674090,true,2024-03-07 22:01:07.000,-82.7931990000031,34.6362719999984,17.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674091,true,2024-03-08 10:02:55.000,-82.7984030000031,34.6341039999984,28.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674092,true,2024-03-14 04:00:50.000,-82.7985750000031,34.6350589999984,19.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674093,true,2024-03-14 17:01:54.000,-82.8013750000032,34.6260259999984,31.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674094,true,2024-03-14 18:01:02.000,-82.8013210000032,34.6261759999984,13.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674095,true,2024-03-14 21:00:35.000,-82.8014070000032,34.6254349999984,9.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674096,true,2024-03-14 22:01:06.000,-82.8013860000032,34.6253819999984,16.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674097,true,2024-03-15 03:02:07.000,-82.7949800000031,34.6297589999984,28.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674098,true,2024-03-15 11:03:06.000,-82.7980170000031,34.6339649999983,35.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674099,true,2024-03-15 18:02:06.000,-82.7998190000032,34.6261109999984,34.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674100,true,2024-03-15 20:01:06.000,-82.8000340000032,34.6261109999984,25.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674101,true,2024-03-16 00:02:01.000,-82.8012350000032,34.6254349999984,35.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674102,true,2024-03-16 01:01:34.000,-82.8013100000032,34.6254889999984,25.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674103,true,2024-03-16 02:02:54.000,-82.8010850000032,34.6253709999983,42.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674104,true,2024-03-16 06:02:07.000,-82.8046040000032,34.6355629999983,37.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674105,true,2024-03-16 07:02:29.000,-82.8047650000032,34.6347699999984,31.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674106,true,2024-03-16 15:02:36.000,-82.8005810000032,34.6266909999984,20.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674107,true,2024-03-16 16:01:36.000,-82.8005060000032,34.6267769999984,14.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674108,true,2024-03-16 18:02:37.000,-82.8013210000032,34.6262619999984,41.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674109,true,2024-03-16 20:02:50.000,-82.8011390000032,34.6255109999984,31.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674110,true,2024-03-16 21:02:06.000,-82.8013960000032,34.6254779999984,20.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674111,true,2024-03-16 22:01:36.000,-82.8013320000032,34.6253929999983,48.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674112,true,2024-03-17 01:02:59.000,-82.8052050000032,34.6302959999983,22.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674113,true,2024-03-17 02:02:12.000,-82.8053870000032,34.6321729999984,22.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674114,true,2024-03-17 16:01:30.000,-82.8013960000032,34.6261649999984,16.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674115,true,2024-03-17 17:00:54.000,-82.8013860000032,34.6262619999984,17.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674116,true,2024-03-17 18:01:30.000,-82.8011390000032,34.6262189999984,30.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674117,true,2024-03-18 02:00:59.000,-82.8024580000032,34.6249199999984,23.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674118,true,2024-03-18 07:02:39.000,-82.788929000003,34.6395649999984,42.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674119,true,2024-03-18 17:00:40.000,-82.8011920000032,34.6264329999983,9.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674120,true,2024-03-18 18:00:39.000,-82.8011170000032,34.6265189999983,9.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674121,true,2024-03-18 23:01:54.000,-82.8025660000032,34.6254459999984,33.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674122,true,2024-03-19 02:00:52.000,-82.8026090000032,34.6251779999984,12.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674123,true,2024-03-19 04:01:11.000,-82.8036170000032,34.6314329999984,21.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674124,true,2024-03-19 06:01:14.000,-82.8051410000032,34.6342439999983,23.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674125,true,2024-03-19 08:02:02.000,-82.8045610000032,34.6356389999983,10.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674126,true,2024-03-19 14:01:24.000,-82.8028550000032,34.6249629999983,32.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674127,true,2024-03-19 15:00:51.000,-82.8028230000032,34.6247599999983,14.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674128,true,2024-03-19 16:00:55.000,-82.8027370000032,34.6248669999984,12.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674129,true,2024-03-19 17:00:51.000,-82.8027910000032,34.6248449999984,13.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674130,true,2024-03-19 21:01:38.000,-82.8026190000032,34.6248669999984,27.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674131,true,2024-03-20 17:00:55.000,-82.8002160000032,34.6267119999984,20.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674132,true,2024-03-21 06:02:06.000,-82.7932960000031,34.6370229999984,38.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674133,true,2024-03-21 17:01:01.000,-82.8010310000032,34.6265939999983,29.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674134,true,2024-03-21 18:01:55.000,-82.8014710000032,34.6263259999984,33.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674135,true,2024-03-21 20:01:37.000,-82.8010850000032,34.6264649999983,23.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674136,true,2024-03-25 23:01:06.000,-82.8011710000032,34.6263899999984,21.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674137,true,2024-03-26 01:01:24.000,-82.8010210000032,34.6281819999984,19.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674138,true,2024-03-26 02:02:19.000,-82.8054410000032,34.6311969999984,33.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674139,true,2024-03-26 14:00:50.000,-82.8012030000032,34.6264549999984,12.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674140,true,2024-03-26 16:01:06.000,-82.8013320000032,34.6264009999984,21.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674141,true,2024-03-26 20:00:50.000,-82.8011170000032,34.6264759999983,22.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674142,true,2024-03-27 03:00:55.000,-82.8035420000032,34.6327849999984,27.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674143,true,2024-03-27 16:01:37.000,-82.8029090000032,34.6245659999983,33.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674144,true,2024-03-27 17:00:40.000,-82.8029090000032,34.6244809999983,9.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674145,true,2024-03-27 19:01:06.000,-82.8025550000032,34.6246519999984,35.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674146,true,2024-03-27 21:02:30.000,-82.8029410000032,34.6245239999984,20.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674147,true,2024-03-28 09:02:36.000,-82.7959460000031,34.6328489999984,41.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674148,true,2024-03-28 10:01:00.000,-82.7958600000031,34.6329129999984,28.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674149,true,2024-03-28 15:01:06.000,-82.8010740000032,34.6265509999983,30.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674150,true,2024-03-28 17:02:30.000,-82.8011820000032,34.6265189999984,22.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674151,true,2024-03-28 21:02:25.000,-82.8011390000032,34.6264549999984,25.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674152,true,2024-03-28 22:01:25.000,-82.7994330000031,34.6268519999984,31.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674153,true,2024-03-29 02:01:00.000,-82.8006670000032,34.6332569999984,29.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674154,true,2024-03-29 09:01:06.000,-82.7982530000031,34.6340079999984,16.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674155,true,2024-03-29 13:01:29.000,-82.8029950000032,34.6246419999984,31.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674156,true,2024-03-29 15:02:00.000,-82.8027800000032,34.6249959999984,29.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674157,true,2024-03-29 19:01:24.000,-82.8028880000032,34.6248989999984,19.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674158,true,2024-03-30 03:02:20.000,-82.7974160000031,34.6291479999984,44.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674159,true,2024-03-30 04:00:56.000,-82.7964610000031,34.6302849999984,49.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674160,true,2024-03-30 06:00:51.000,-82.7937900000031,34.6344909999984,25.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674161,true,2024-03-30 13:02:38.000,-82.7981560000031,34.6349519999984,24.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674162,true,2024-03-30 15:00:41.000,-82.7985210000031,34.6347369999984,9.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674163,true,2024-03-30 16:00:40.000,-82.7985210000031,34.6347369999984,9.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674164,true,2024-03-30 19:01:01.000,-82.7944010000031,34.6365289999984,32.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674165,true,2024-03-30 21:01:07.000,-82.7943150000031,34.6365179999984,39.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674166,true,2024-03-30 22:02:08.000,-82.7942940000031,34.6364859999984,14.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674167,true,2024-03-30 23:01:06.000,-82.7940900000031,34.6364219999984,22.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674168,true,2024-03-31 08:01:38.000,-82.7942510000031,34.6384599999984,20.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674169,true,2024-03-31 17:02:06.000,-82.8024050000032,34.6270229999984,16.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674170,true,2024-04-01 17:02:25.000,-82.8028020000032,34.6246419999984,27.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674171,true,2024-04-01 22:02:00.000,-82.8028230000032,34.6244589999983,35.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674172,true,2024-04-02 02:01:31.000,-82.8024800000032,34.6241799999984,19.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674173,true,2024-04-02 04:02:36.000,-82.7985850000032,34.6251349999984,41.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674174,true,2024-04-02 17:02:32.000,-82.8026520000032,34.6244269999983,35.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674175,true,2024-04-02 23:01:12.000,-82.8025010000032,34.6244159999984,34.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674176,true,2024-04-03 03:01:30.000,-82.8017500000032,34.6311219999984,23.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674177,true,2024-04-03 04:01:25.000,-82.7986280000031,34.6342869999984,31.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674178,true,2024-04-03 10:02:24.000,-82.8003450000032,34.6319259999984,27.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674179,true,2024-04-03 13:01:50.000,-82.8011280000032,34.6273769999984,16.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674180,true,2024-04-03 19:02:20.000,-82.8013430000032,34.6265189999984,31.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674181,true,2024-04-03 20:01:24.000,-82.8012250000032,34.6265079999984,18.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674182,true,2024-04-03 21:01:00.000,-82.8016000000032,34.6266369999984,29.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674183,true,2024-04-04 00:01:56.000,-82.8011070000032,34.6265299999984,24.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674184,true,2024-04-04 01:01:36.000,-82.8013640000032,34.6262939999984,31.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674185,true,2024-04-04 02:01:03.000,-82.8012350000032,34.6264549999984,38.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674186,true,2024-04-04 11:02:07.000,-82.7984570000032,34.6343619999984,37.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674187,true,2024-04-04 13:02:12.000,-82.8015680000032,34.6258219999984,26.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674188,true,2024-04-04 18:01:38.000,-82.8014710000032,34.6259289999984,42.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674189,true,2024-04-04 19:02:25.000,-82.8014610000032,34.6259079999984,27.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674190,true,2024-04-04 22:01:19.000,-82.8010420000032,34.6264439999984,29.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674191,true,2024-04-05 07:01:06.000,-82.7996470000032,34.6378269999984,20.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674192,true,2024-04-05 08:02:24.000,-82.7990040000032,34.6393719999984,24.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674193,true,2024-04-05 14:01:07.000,-82.8001730000032,34.6268089999984,23.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674194,true,2024-04-05 15:00:55.000,-82.8002050000032,34.6267659999984,23.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674195,true,2024-04-05 16:01:07.000,-82.8001840000032,34.6267009999984,17.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674196,true,2024-04-05 17:00:51.000,-82.8002700000032,34.6266159999984,16.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674197,true,2024-04-05 20:01:06.000,-82.8002910000032,34.6267659999984,25.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674198,true,2024-04-05 21:01:36.000,-82.8002590000032,34.6266689999984,14.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674199,true,2024-04-05 23:01:24.000,-82.8003230000032,34.6266259999984,20.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674200,true,2024-04-06 02:02:24.000,-82.7996580000032,34.6260039999984,16.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674201,true,2024-04-06 05:02:35.000,-82.8002380000031,34.6324309999983,28.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674202,true,2024-04-06 16:01:06.000,-82.8012250000032,34.6263259999984,17.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674203,true,2024-04-06 17:01:54.000,-82.8012250000032,34.6262289999984,34.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674204,true,2024-04-06 18:00:50.000,-82.8011920000032,34.6263049999984,14.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674205,true,2024-04-06 19:00:53.000,-82.8011490000032,34.6261859999984,23.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674206,true,2024-04-06 21:00:51.000,-82.8011390000032,34.6262619999983,25.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674207,true,2024-04-06 22:01:11.000,-82.8013960000032,34.6262399999984,38.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674208,true,2024-04-07 08:02:06.000,-82.7952380000031,34.6385139999984,30.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674209,true,2024-04-07 15:00:50.000,-82.8012030000032,34.6264009999984,27.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674210,true,2024-04-07 16:01:00.000,-82.8011920000032,34.6263899999984,20.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674211,true,2024-04-07 17:01:01.000,-82.8011600000032,34.6264329999984,13.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674212,true,2024-04-07 18:02:08.000,-82.8010310000032,34.6263799999984,24.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674213,true,2024-04-07 19:01:06.000,-82.8011710000032,34.6263579999984,25.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674214,true,2024-04-08 01:01:11.000,-82.7998080000032,34.6261109999984,49.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674215,true,2024-04-08 02:02:00.000,-82.8000230000032,34.6267549999984,37.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674216,true,2024-04-08 07:01:31.000,-82.7984240000031,34.6389109999984,26.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674217,true,2024-04-08 14:01:53.000,-82.8014280000032,34.6262079999983,25.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674218,true,2024-04-08 15:00:41.000,-82.8012680000032,34.6262189999984,9.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674219,true,2024-04-08 16:01:06.000,-82.8012350000032,34.6262719999984,16.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674220,true,2024-04-08 19:01:35.000,-82.8011600000032,34.6265079999984,31.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674221,true,2024-04-08 22:01:05.000,-82.8011280000032,34.6264009999984,49.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674222,true,2024-04-09 00:00:54.000,-82.8010740000032,34.6264549999983,21.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674223,true,2024-04-09 03:02:07.000,-82.8051300000032,34.6307679999984,40.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674224,true,2024-04-09 05:02:04.000,-82.7980700000031,34.6339649999984,42.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674225,true,2024-04-09 09:03:07.000,-82.7994220000032,34.6384599999984,34.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674226,true,2024-04-09 10:02:57.000,-82.7979420000031,34.6384919999984,34.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674227,true,2024-04-09 13:02:24.000,-82.7989290000031,34.6346089999984,43.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674228,true,2024-04-09 15:00:38.000,-82.7985530000032,34.6347479999984,9.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674229,true,2024-04-09 16:01:01.000,-82.7985420000032,34.6347479999984,13.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674230,true,2024-04-09 20:01:30.000,-82.7985530000032,34.6347589999984,17.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674231,true,2024-04-09 21:00:38.000,-82.7985640000031,34.6347589999984,9.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248674232,true,2024-04-09 22:00:50.000,-82.7985420000032,34.6347479999984,9.5,"gps","Sus scrofa","739565","M23","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
